Sentence #,Word,POS,Tag
Sentence,periode NOUN O,,
Sentence,2014-2019 NUM O,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,terpilih VERB O,,
Sentence,dari ADP O,,
Sentence,daerah NOUN O,,
Sentence,pemilihan NOUN O,,
Sentence,Jawa PROPN B-LOC,,
Sentence,Tengah PROPN I-LOC,,
Sentence,II NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Untuk ADP O,,
Sentence,menentukan VERB O,,
Sentence,alur NOUN O,,
Sentence,keluarga NOUN O,,
Sentence,tumbuhan-tumbuhan NOUN O,,
Sentence,ini DET O,,
Sentence,", PUNCT O",,
Sentence,para DET O,,
Sentence,ahli NOUN O,,
Sentence,botani NOUN O,,
Sentence,di ADP O,,
Sentence,Universitas PROPN B-LOC,,
Sentence,Harvard PROPN I-LOC,,
Sentence,melakukan VERB O,,
Sentence,analisis NOUN O,,
Sentence,DNA PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Israel PROPN O,,
Sentence,telah ADV O,,
Sentence,menyatakan VERB O,,
Sentence,Hamas PROPN B-ORG,,
Sentence,bertanggung VERB O,,
Sentence,jawab NOUN O,,
Sentence,atas ADP O,,
Sentence,korban NOUN O,,
Sentence,tewas VERB O,,
Sentence,pada ADP O,,
Sentence,rakyat NOUN O,,
Sentence,sipil ADJ O,,
Sentence,karena SCONJ O,,
Sentence,kelompok NOUN O,,
Sentence,itu DET O,,
Sentence,beroperasi VERB O,,
Sentence,di ADP O,,
Sentence,antara NOUN O,,
Sentence,mereka PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kader PROPN O,,
Sentence,PKB PROPN B-ORG,,
Sentence,yang PRON O,,
Sentence,terpilih VERB O,,
Sentence,menjadi VERB O,,
Sentence,menteri NOUN O,,
Sentence,", PUNCT O",,
Sentence,100 NUM O,,
Sentence,persen NOUN O,,
Sentence,waktunya NOUN O,,
Sentence,untuk ADP O,,
Sentence,kabinet NOUN O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Cak PROPN B-PER,,
Sentence,Imin PROPN I-PER,,
Sentence,di ADP O,,
Sentence,Hotel NOUN B-LOC,,
Sentence,Grand PROPN I-LOC,,
Sentence,Sahid PROPN I-LOC,,
Sentence,Jaya PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Sudirman PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Jakarta PROPN B-LOC,,
Sentence,Pusat PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Senin PROPN O,,
Sentence,(8/9/2014) PUNCT O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Oleh ADP O,,
Sentence,karena CCONJ O,,
Sentence,itu DET O,,
Sentence,yang PRON O,,
Sentence,terpenting ADJ O,,
Sentence,otoritas NOUN O,,
Sentence,kesehatan NOUN O,,
Sentence,bandara NOUN O,,
Sentence,harus ADV O,,
Sentence,mencermati VERB O,,
Sentence,para DET O,,
Sentence,penumpang NOUN O,,
Sentence,pesawat NOUN O,,
Sentence,yang PRON O,,
Sentence,berasal VERB O,,
Sentence,dari ADP O,,
Sentence,Afrika PROPN B-LOC,,
Sentence,terutama ADV O,,
Sentence,yang PRON O,,
Sentence,berasal VERB O,,
Sentence,dari ADP O,,
Sentence,negara NOUN O,,
Sentence,yang PRON O,,
Sentence,sedang ADV O,,
Sentence,mengalami VERB O,,
Sentence,wabah NOUN O,,
Sentence,tersebut DET O,,
Sentence,yaitu ADV O,,
Sentence,Liberia PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Guinea PROPN B-LOC,,
Sentence,dan CCONJ O,,
Sentence,Sierra PROPN B-LOC,,
Sentence,Leone PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Afrika PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tidak PART O,,
Sentence,seperti ADP O,,
Sentence,PKS PROPN B-ORG,,
Sentence,yang PRON O,,
Sentence,menyatakan VERB O,,
Sentence,tegas ADJ O,,
Sentence,menolak VERB O,,
Sentence,kenaikan NOUN O,,
Sentence,BBM PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Mereka PRON O,,
Sentence,memproduksi VERB O,,
Sentence,suatu DET O,,
Sentence,zat NOUN O,,
Sentence,yang PRON O,,
Sentence,disebut VERB O,,
Sentence,propolis ADJ O,,
Sentence,? PUNCT O,,
Sentence,,,
Sentence,Hal NOUN O,,
Sentence,ini DET O,,
Sentence,lebih ADV O,,
Sentence,terang VERB O,,
Sentence,dalam ADP O,,
Sentence,gambar NOUN O,,
Sentence,astronot NOUN O,,
Sentence,dari ADP O,,
Sentence,Berlin PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,ibukota NOUN O,,
Sentence,Jerman PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,negara NOUN O,,
Sentence,dengan ADP O,,
Sentence,perekonomian NOUN O,,
Sentence,paling ADV O,,
Sentence,sehat ADJ O,,
Sentence,di ADP O,,
Sentence,Eropa PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,sebut VERB O,,
Sentence,dia PRON O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Melihat VERB O,,
Sentence,gejala VERB O,,
Sentence,perdarahan NOUN O,,
Sentence,yang PRON O,,
Sentence,timbul VERB O,,
Sentence,infeksi NOUN O,,
Sentence,ini DET O,,
Sentence,juga ADV O,,
Sentence,dikenal VERB O,,
Sentence,sebagai ADP O,,
Sentence,demam NOUN O,,
Sentence,berdarah VERB O,,
Sentence,ebola NOUN O,,
Sentence,(Ebola PROPN O,,
Sentence,Haemorrhagic PROPN O,,
Sentence,Fever) PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menurut ADP O,,
Sentence,dia PRON O,,
Sentence,", PUNCT O",,
Sentence,adanya PRON O,,
Sentence,temuan NOUN O,,
Sentence,terhadap ADP O,,
Sentence,komoditi NOUN O,,
Sentence,dari ADP O,,
Sentence,masing-masing DET O,,
Sentence,negara NOUN O,,
Sentence,merupakan VERB O,,
Sentence,kejadian NOUN O,,
Sentence,yang PRON O,,
Sentence,dapat ADV O,,
Sentence,terjadi VERB O,,
Sentence,setiap DET O,,
Sentence,saat NOUN O,,
Sentence,seperti ADP O,,
Sentence,sebelumnya ADJ O,,
Sentence,terhadap ADP O,,
Sentence,produk NOUN O,,
Sentence,yang PRON O,,
Sentence,diekspor VERB O,,
Sentence,ke ADP O,,
Sentence,Australia PROPN B-LOC,,
Sentence,dan CCONJ O,,
Sentence,Amerika PROPN B-LOC,,
Sentence,Serikat PROPN B-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,
Sentence,", PUNCT O",,
Sentence,tak PART O,,
Sentence,diungkap VERB O,,
Sentence,siapakah PRON O,,
Sentence,anggota NOUN O,,
Sentence,Dewan PROPN O,,
Sentence,yang PRON O,,
Sentence,dicurigai DET O,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Gubernur PROPN O,,
Sentence,New PROPN O,,
Sentence,Mexico PROPN O,,
Sentence,AS PROPN O,,
Sentence,Bill PROPN B-PER,,
Sentence,Richardson PROPN I-PER,,
Sentence,mengatakan VERB O,,
Sentence,pada ADP O,,
Sentence,jumpa NOUN O,,
Sentence,pers ADJ O,,
Sentence,pada ADP O,,
Sentence,akhir NOUN O,,
Sentence,kunjungan NOUN O,,
Sentence,empat NUM O,,
Sentence,hari NOUN O,,
Sentence,", PUNCT O",,
Sentence,Presiden PROPN O,,
Sentence,Omar PROPN B-PER,,
Sentence,al-Beshir PROPN I-PER,,
Sentence,telah ADV O,,
Sentence,menyetujui VERB O,,
Sentence,usulan NOUN O,,
Sentence,delegasinya NOUN O,,
Sentence,bagi ADP O,,
Sentence,gencatan NOUN O,,
Sentence,senjata NOUN O,,
Sentence,di ADP O,,
Sentence,wilayah NOUN B-LOC,,
Sentence,barat NOUN I-LOC,,
Sentence,Sudan PROPN I-LOC,,
Sentence,yang PRON O,,
Sentence,dilanda VERB O,,
Sentence,perang NOUN O,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Soal PROPN O,,
Sentence,kursi PROPN O,,
Sentence,MPR PROPN B-ORG,,
Sentence,bukan PART O,,
Sentence,mengalah VERB O,,
Sentence,", PUNCT O",,
Sentence,PPP PROPN B-ORG,,
Sentence,sudah ADV O,,
Sentence,beralih VERB O,,
Sentence,ke ADP O,,
Sentence,KIH PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,katanya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Akan ADV O,,
Sentence,tetapi SCONJ O,,
Sentence,", PUNCT O",,
Sentence,StatesWest PROPN B-ORG,,
Sentence,tidak PART O,,
Sentence,mengabaikan VERB O,,
Sentence,pengejarannya NOUN O,,
Sentence,atas ADP O,,
Sentence,Mesa PROPN B-ORG,,
Sentence,yang PRON O,,
Sentence,jauh ADJ O,,
Sentence,lebih ADV O,,
Sentence,besar ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Satu DET O,,
Sentence,laporan NOUN O,,
Sentence,stasiun NOUN O,,
Sentence,televisi NOUN O,,
Sentence,China PROPN B-ORG,,
Sentence,Central PROPN I-ORG,,
Sentence,Television PROPN I-ORG,,
Sentence,(CCTV) PROPN B-ORG,,
Sentence,Minggu PROPN O,,
Sentence,menunjukkan VERB O,,
Sentence,gambar NOUN O,,
Sentence,para DET O,,
Sentence,terdakwa NOUN O,,
Sentence,yang PRON O,,
Sentence,dibawa VERB O,,
Sentence,ke ADP O,,
Sentence,pengadilan NOUN O,,
Sentence,dan CCONJ O,,
Sentence,diperiksa VERB O,,
Sentence,polisi NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pernyataan NOUN O,,
Sentence,bersama ADJ O,,
Sentence,yang PRON O,,
Sentence,dikeluarkan VERB O,,
Sentence,Khartoum PROPN B-PER,,
Sentence,dan CCONJ O,,
Sentence,tim NOUN O,,
Sentence,AS PROPN O,,
Sentence,itu DET O,,
Sentence,mengatakan VERB O,,
Sentence,", PUNCT O",,
Sentence,PBB PROPN B-ORG,,
Sentence,dan CCONJ O,,
Sentence,Uni PROPN B-ORG,,
Sentence,Afrika PROPN B-ORG,,
Sentence,akan ADV O,,
Sentence,memulai VERB O,,
Sentence,upaya-upaya NOUN O,,
Sentence,yang PRON O,,
Sentence,bertujuan VERB O,,
Sentence,mempersempit VERB O,,
Sentence,kesenjangan NOUN O,,
Sentence,antara ADP O,,
Sentence,pemerintah NOUN O,,
Sentence,dan CCONJ O,,
Sentence,kelompok NOUN O,,
Sentence,pemberontak NOUN O,,
Sentence,yang PRON O,,
Sentence,menolak VERB O,,
Sentence,menandatangani VERB O,,
Sentence,perjanjian NOUN O,,
Sentence,perdamaian NOUN O,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Salah DET O,,
Sentence,satu DET O,,
Sentence,modalnya NOUN O,,
Sentence,adalah AUX O,,
Sentence,jam NOUN O,,
Sentence,terbang NOUN O,,
Sentence,selama ADP O,,
Sentence,berkarier VERB O,,
Sentence,di ADP O,,
Sentence,militer ADJ O,,
Sentence,dan CCONJ O,,
Sentence,menjadi VERB O,,
Sentence,Gubernur PROPN O,,
Sentence,DKI PROPN O,,
Sentence,selama ADP O,,
Sentence,dua NUM O,,
Sentence,periode NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Penetapan NOUN O,,
Sentence,ini DET O,,
Sentence,", PUNCT O",,
Sentence,menurut ADP O,,
Sentence,direktur NOUN O,,
Sentence,perencanaan NOUN O,,
Sentence,strategis ADJ O,,
Sentence,dan CCONJ O,,
Sentence,hubungan NOUN O,,
Sentence,masyarakat NOUN O,,
Sentence,BI PROPN B-ORG,,
Sentence,Budi PROPN I-ORG,,
Sentence,Mulia PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,Selasa PROPN O,,
Sentence,", PUNCT O",,
Sentence,untuk ADP O,,
Sentence,meminimalkan VERB O,,
Sentence,gejolak NOUN O,,
Sentence,yang PRON O,,
Sentence,mungkin ADV O,,
Sentence,timbul VERB O,,
Sentence,bagi ADP O,,
Sentence,perekonomian NOUN O,,
Sentence,domestik ADJ O,,
Sentence,meski ADV O,,
Sentence,secara ADP O,,
Sentence,umum ADJ O,,
Sentence,kondisi NOUN O,,
Sentence,perekonomian NOUN O,,
Sentence,nasional ADJ O,,
Sentence,sampai ADP O,,
Sentence,dengan ADP O,,
Sentence,bulan NOUN O,,
Sentence,Juli PROPN O,,
Sentence,2007 NUM O,,
Sentence,menunjukkan VERB O,,
Sentence,berlanjutnya VERB O,,
Sentence,ekspansi NOUN O,,
Sentence,dengan ADP O,,
Sentence,stabilitas NOUN O,,
Sentence,ekonomi NOUN O,,
Sentence,makro ADJ O,,
Sentence,dan CCONJ O,,
Sentence,sistem NOUN O,,
Sentence,keuangan NOUN O,,
Sentence,yang PRON O,,
Sentence,relatif ADV O,,
Sentence,terjaga VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Perdana PROPN O,,
Sentence,Menteri PROPN O,,
Sentence,Inggris PROPN O,,
Sentence,Tony PROPN B-PER,,
Sentence,Blair PROPN I-PER,,
Sentence,menyatakan VERB O,,
Sentence,", PUNCT O",,
Sentence,Minggu PROPN O,,
Sentence,", PUNCT O",,
Sentence,penangkapan NOUN O,,
Sentence,15 NUM O,,
Sentence,personel NOUN O,,
Sentence,Angkatan NOUN B-ORG,,
Sentence,Laut PROPN I-ORG,,
Sentence,Kerajaan PROPN I-ORG,,
Sentence,Inggris PROPN I-ORG,,
Sentence,oleh ADP O,,
Sentence,Iran NOUN O,,
Sentence,tidak PART O,,
Sentence,bisa ADV O,,
Sentence,dibenarkan VERB O,,
Sentence,dan CCONJ O,,
Sentence,salah DET O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,berharap VERB O,,
Sentence,mereka PRON O,,
Sentence,dibebaskan VERB O,,
Sentence,dalam ADP O,,
Sentence,beberapa DET O,,
Sentence,hari NOUN O,,
Sentence,ini DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Setelah ADP O,,
Sentence,lama ADJ O,,
Sentence,berkarir VERB O,,
Sentence,sebagai ADP O,,
Sentence,pakar NOUN O,,
Sentence,botani NOUN O,,
Sentence,lapangan NOUN O,,
Sentence,di ADP O,,
Sentence,National PROPN B-ORG,,
Sentence,Tropical PROPN I-ORG,,
Sentence,Botanical PROPN I-ORG,,
Sentence,Garden PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,Perlman NOUN B-PER,,
Sentence,kini NOUN O,,
Sentence,spesialis NOUN O,,
Sentence,untuk ADP O,,
Sentence,program NOUN O,,
Sentence,pencegahan NOUN O,,
Sentence,kepunahan NOUN O,,
Sentence,tanaman NOUN O,,
Sentence,Hawaii PROPN O,,
Sentence,yang PRON O,,
Sentence,berfokus VERB O,,
Sentence,pada ADP O,,
Sentence,perlindungan NOUN O,,
Sentence,spesies NOUN O,,
Sentence,tanaman NOUN O,,
Sentence,yang PRON O,,
Sentence,tersisa VERB O,,
Sentence,dan CCONJ O,,
Sentence,berjumlah VERB O,,
Sentence,kurang ADV O,,
Sentence,dari ADP O,,
Sentence,50 NUM O,,
Sentence,di ADP O,,
Sentence,alam NOUN O,,
Sentence,liar ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,
Sentence,dalam ADP O,,
Sentence,berkali-kali VERB O,,
Sentence,kesempatan NOUN O,,
Sentence,", PUNCT O",,
Sentence,Jokowi PROPN B-PER,,
Sentence,emoh PART O,,
Sentence,menanggapi VERB O,,
Sentence,serius ADJ O,,
Sentence,soal NOUN O,,
Sentence,pencalonannya NOUN O,,
Sentence,sebagai ADP O,,
Sentence,presiden NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Bambang PROPN B-PER,,
Sentence,juga ADV O,,
Sentence,mampu ADV O,,
Sentence,menurunkan VERB O,,
Sentence,visi-misi NOUN O,,
Sentence,ke ADP O,,
Sentence,dalam ADP O,,
Sentence,implementasi NOUN O,,
Sentence,kerja NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Solar PROPN O,,
Sentence,kita PRON O,,
Sentence,lakukan VERB O,,
Sentence,hampir ADV O,,
Sentence,semua DET O,,
Sentence,SPBU PROPN O,,
Sentence,", PUNCT O",,
Sentence,katanya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Untuk ADP O,,
Sentence,mengisi VERB O,,
Sentence,celah NOUN O,,
Sentence,dalam ADP O,,
Sentence,pengetahuan NOUN O,,
Sentence,kita PRON O,,
Sentence,tentang ADP O,,
Sentence,jamur NOUN O,,
Sentence,marga NOUN O,,
Sentence,Marasmiellus PROPN O,,
Sentence,di ADP O,,
Sentence,Indonesia PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,saya PRON O,,
Sentence,melakukan VERB O,,
Sentence,penelitian NOUN O,,
Sentence,lapangan NOUN O,,
Sentence,di ADP O,,
Sentence,sejumlah DET O,,
Sentence,tempat NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Tapi SCONJ O,,
Sentence,tak PART O,,
Sentence,demikian ADV O,,
Sentence,di ADP O,,
Sentence,Afghanistan PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,wanita NOUN O,,
Sentence,menjadi VERB O,,
Sentence,pengemudi NOUN O,,
Sentence,sungguh ADJ O,,
Sentence,masih ADV O,,
Sentence,langka NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Komputer NOUN O,,
Sentence,modern ADJ O,,
Sentence,berdasarkan VERB O,,
Sentence,sirkuit NOUN O,,
Sentence,terpadu NOUN O,,
Sentence,integrated NOUN O,,
Sentence,circuits NOUN O,,
Sentence,kecil ADJ O,,
Sentence,dan CCONJ O,,
Sentence,jutaan NUM O,,
Sentence,hingga ADP O,,
Sentence,milyaran NOUN O,,
Sentence,kali NOUN O,,
Sentence,lebih ADV O,,
Sentence,berkemampuan VERB O,,
Sentence,", PUNCT O",,
Sentence,sementara SCONJ O,,
Sentence,itu DET O,,
Sentence,komputer NOUN O,,
Sentence,modern ADJ O,,
Sentence,hanya ADV O,,
Sentence,memerlukan VERB O,,
Sentence,sepersekian ADV O,,
Sentence,dari ADP O,,
Sentence,tempat NOUN O,,
Sentence,yang PRON O,,
Sentence,dibutuhkan VERB O,,
Sentence,komputer NOUN O,,
Sentence,elektronik NOUN O,,
Sentence,pertama NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Wakil NOUN O,,
Sentence,Ketua NOUN O,,
Sentence,Umum PROPN O,,
Sentence,Partai PROPN B-ORG,,
Sentence,Golkar PROPN I-ORG,,
Sentence,Agung PROPN B-PER,,
Sentence,Laksono PROPN I-PER,,
Sentence,tak PART O,,
Sentence,melihat VERB O,,
Sentence,sesuatu NOUN O,,
Sentence,yang PRON O,,
Sentence,luar ADJ O,,
Sentence,biasa ADJ O,,
Sentence,terkait VERB O,,
Sentence,penjajakan NOUN O,,
Sentence,koalisi NOUN O,,
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,dan CCONJ O,,
Sentence,PDI PROPN B-ORG,,
Sentence,Perjuangan PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,yang PRON O,,
Sentence,selama ADP O,,
Sentence,ini DET O,,
Sentence,dikenal VERB O,,
Sentence,berseberangan VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Total NOUN O,,
Sentence,terminal NOUN O,,
Sentence,ATM PROPN O,,
Sentence,di ADP O,,
Sentence,jaringan NOUN O,,
Sentence,ATM PROPN O,,
Sentence,bersama ADP O,,
Sentence,telah ADV O,,
Sentence,mencapai VERB O,,
Sentence,13 NUM O,,
Sentence,ribu NOUN O,,
Sentence,terminal NOUN O,,
Sentence,dengan ADP O,,
Sentence,jumlah NOUN O,,
Sentence,kartu NOUN O,,
Sentence,ATM PROPN O,,
Sentence,lebih ADV O,,
Sentence,dari ADP O,,
Sentence,20 NUM O,,
Sentence,juta NUM O,,
Sentence,", PUNCT O",,
Sentence,sementara SCONJ O,,
Sentence,di ADP O,,
Sentence,Medan PROPN B-LOC,,
Sentence,saat NOUN O,,
Sentence,ini DET O,,
Sentence,terdapat VERB O,,
Sentence,lebih ADV O,,
Sentence,dari ADP O,,
Sentence,470 NUM O,,
Sentence,terminal NOUN O,,
Sentence,ATM PROPN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pengadilan PROPN B-ORG,,
Sentence,Negeri PROPN I-ORG,,
Sentence,Jakarta PROPN I-ORG,,
Sentence,Selatan PROPN I-ORG,,
Sentence,memutuskan VERB O,,
Sentence,penetapan NOUN O,,
Sentence,tersangka NOUN O,,
Sentence,Budi PROPN B-PER,,
Sentence,tidak PART O,,
Sentence,sah ADJ O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Salah DET O,,
Sentence,satunya DET O,,
Sentence,sektor NOUN O,,
Sentence,wisata NOUN O,,
Sentence,bahari ADJ O,,
Sentence,sebagai ADP O,,
Sentence,kawasan NOUN O,,
Sentence,konservasi NOUN O,,
Sentence,perairan NOUN O,,
Sentence,dimana ADP O,,
Sentence,tata NOUN O,,
Sentence,ruang NOUN O,,
Sentence,laut NOUN O,,
Sentence,diatur VERB O,,
Sentence,melalui ADP O,,
Sentence,sistem NOUN O,,
Sentence,zonasi NOUN O,,
Sentence,", PUNCT O",,
Sentence,katanya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Nggak PROPN O,,
Sentence,ada VERB O,,
Sentence,penimbunan NOUN O,,
Sentence,", PUNCT O",,
Sentence,pasti ADV O,,
Sentence,tahu VERB O,,
Sentence,lah PART O,,
Sentence,", PUNCT O",,
Sentence,ini DET O,,
Sentence,kita PRON O,,
Sentence,monitor NOUN O,,
Sentence,harian ADJ O,,
Sentence,", PUNCT O",,
Sentence,dari ADP O,,
Sentence,hari NOUN O,,
Sentence,ke ADP O,,
Sentence,hari NOUN O,,
Sentence,saya PRON O,,
Sentence,pribadi ADJ O,,
Sentence,memonitor VERB O,,
Sentence,berapa DET O,,
Sentence,volume NOUN O,,
Sentence,yang PRON O,,
Sentence,disalurkan VERB O,,
Sentence,", PUNCT O",,
Sentence,katanya NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Anton PROPN B-PER,,
Sentence,murid NOUN O,,
Sentence,terpandai VERB O,,
Sentence,di ADP O,,
Sentence,kelas NOUN O,,
Sentence,itu DET O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,
Sentence,mungkin ADV O,,
Sentence,penyebab NOUN O,,
Sentence,tersebut DET O,,
Sentence,lebih ADV O,,
Sentence,tepat ADV O,,
Sentence,terjadi VERB O,,
Sentence,di ADP O,,
Sentence,negara-negara NOUN O,,
Sentence,barat NOUN O,,
Sentence,", PUNCT O",,
Sentence,khususnya ADP O,,
Sentence,Amerika PROPN B-LOC,,
Sentence,Serikat PROPN I-LOC,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Saat NOUN O,,
Sentence,ini DET O,,
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,
Sentence,Anis PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,ia PRON O,,
Sentence,fokus NOUN O,,
Sentence,pada ADP O,,
Sentence,pemenangan NOUN O,,
Sentence,PKS PROPN B-ORG,,
Sentence,pada ADP O,,
Sentence,Pemilu PROPN O,,
Sentence,Legislatif PROPN O,,
Sentence,2014 NUM O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Algoritma PROPN O,,
Sentence,tidak PART O,,
Sentence,bisa ADV O,,
Sentence,membedakan VERB O,,
Sentence,antara ADP O,,
Sentence,bintang NOUN O,,
Sentence,", PUNCT O",,
Sentence,kota NOUN O,,
Sentence,", PUNCT O",,
Sentence,dan CCONJ O,,
Sentence,benda-benda NOUN O,,
Sentence,lain ADJ O,,
Sentence,", PUNCT O",,
Sentence,seperti ADP O,,
Sentence,bulan NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Hal NOUN O,,
Sentence,ini DET O,,
Sentence,akan ADV O,,
Sentence,menciptakan VERB O,,
Sentence,pengalaman NOUN O,,
Sentence,yang PRON O,,
Sentence,unik ADJ O,,
Sentence,di ADP O,,
Sentence,dalam ADP O,,
Sentence,bandara NOUN O,,
Sentence,bagi ADP O,,
Sentence,para DET O,,
Sentence,pengunjung NOUN O,,
Sentence,", PUNCT O",,
Sentence,sekaligus ADV O,,
Sentence,sebagai ADP O,,
Sentence,upaya NOUN O,,
Sentence,Angkasa PROPN B-ORG,,
Sentence,Pura PROPN I-ORG,,
Sentence,I NUM I-ORG,,
Sentence,dalam ADP O,,
Sentence,meningkatkan VERB O,,
Sentence,pendapatan NOUN O,,
Sentence,non-aeronautika NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Saya PRON O,,
Sentence,minta VERB O,,
Sentence,BPH NOUN B-ORG,,
Sentence,Migas PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,tolong PROPN O,,
Sentence,lakukan VERB O,,
Sentence,pengendalian NOUN O,,
Sentence,", PUNCT O",,
Sentence,ungkap NOUN O,,
Sentence,Jero PROPN B-PER,,
Sentence,di ADP O,,
Sentence,Gedung PROPN B-LOC,,
Sentence,DPR/MPR PROPN I-LOC,,
Sentence,", PUNCT O",,
Sentence,Jakarta PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,Senin PROPN O,,
Sentence,(25/8/2014) PUNCT O,,
Sentence,Ini DET O,,
Sentence,merupakan VERB O,,
Sentence,langkah NOUN O,,
Sentence,efektif ADJ O,,
Sentence,dan CCONJ O,,
Sentence,efisien ADJ O,,
Sentence,dari ADP O,,
Sentence,sekian ADV O,,
Sentence,banyak DET O,,
Sentence,opsi NOUN O,,
Sentence,yang PRON O,,
Sentence,telah ADV O,,
Sentence,dibahas VERB O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Rouhani PROPN B-PER,,
Sentence,", PUNCT O",,
Sentence,seorang DET O,,
Sentence,tokoh NOUN O,,
Sentence,moderat ADJ O,,
Sentence,yang PRON O,,
Sentence,terpilih VERB O,,
Sentence,tahun NOUN O,,
Sentence,lalu ADJ O,,
Sentence,", PUNCT O",,
Sentence,berjanji VERB O,,
Sentence,untuk ADP O,,
Sentence,menghadapi VERB O,,
Sentence,Barat NOUN O,,
Sentence,secara ADP O,,
Sentence,diplomatis ADJ O,,
Sentence,", PUNCT O",,
Sentence,mengatakan VERB O,,
Sentence,doktrin NOUN O,,
Sentence,militer ADJ O,,
Sentence,Iran NOUN O,,
Sentence,berdasarkan VERB O,,
Sentence,pada ADP O,,
Sentence,pencegahan NOUN O,,
Sentence,dan CCONJ O,,
Sentence,pertahanan NOUN O,,
Sentence,efektip NOUN O,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Jutaan NOUN O,,
Sentence,kupon NOUN O,,
Sentence,pemerintah NOUN O,,
Sentence,senilai ADP O,,
Sentence,40 NUM O,,
Sentence,USD PROPN O,,
Sentence,semakin ADV O,,
Sentence,tersedia VERB O,,
Sentence,dan CCONJ O,,
Sentence,dinikmati VERB O,,
Sentence,khalayak NOUN O,,
Sentence,semakin ADV O,,
